,Date,Home Team,Away Team,Betting Score Spread,Final Score Spread,Betting Line Error
4096,2021-02-06 00:00:00,SAC,DEN,2.5,-5,7.5
1126,2018-03-29 00:00:00,SAC,IND,8.0,3,5.0
4963,2021-10-22 00:00:00,SAC,UTA,6.5,9,-2.5
2097,2019-02-02 00:00:00,SAC,PHI,3.0,-7,10.0
6824,2023-01-07 00:00:00,SAC,LAL,-7.5,2,-9.5
6804,2023-01-04 00:00:00,SAC,ATL,-2.0,3,-5.0
922,2018-03-01 00:00:00,SAC,BKN,2.5,-5,7.5
2106,2019-02-04 00:00:00,SAC,SAS,2.0,-15,17.0
1558,2018-11-19 00:00:00,SAC,OKC,5.0,-4,9.0
4976,2021-10-24 00:00:00,SAC,GSW,3.0,12,-9.0
4124,2021-02-09 00:00:00,SAC,PHI,4.5,8,-3.5
4080,2021-02-03 00:00:00,SAC,BOS,1.0,-5,6.0
4150,2021-02-12 00:00:00,SAC,ORL,-6.5,11,-17.5
940,2018-03-03 00:00:00,SAC,UTA,7.0,7,0.0
6839,2023-01-09 00:00:00,SAC,ORL,-6.5,-25,18.5
2135,2019-02-08 00:00:00,SAC,MIA,-3.5,-6,2.5
2147,2019-02-10 00:00:00,SAC,PHX,-9.0,-13,4.0
6854,2023-01-11 00:00:00,SAC,HOU,-9.0,-20,11.0
6766,2022-12-30 00:00:00,SAC,UTA,-3.0,-1,-2.0
4846,2021-05-16 00:00:00,SAC,UTA,11.5,22,-10.5
2120,2019-02-06 00:00:00,SAC,HOU,3.5,26,-22.5
3356,2020-02-01 00:00:00,SAS,CHA,-8.0,-24,16.0
4420,2021-03-25 00:00:00,SAS,LAC,1.0,13,-12.0
4040,2021-01-29 00:00:00,SAS,DEN,4.0,-10,14.0
222,2017-11-17 00:00:00,SAS,OKC,1.5,-3,4.5
3333,2020-01-29 00:00:00,SAS,UTA,5.0,-7,12.0
5616,2022-01-23 00:00:00,SAS,PHI,1.0,6,-5.0
5549,2022-01-14 00:00:00,SAS,CLE,3.0,5,-2.0
4646,2021-04-22 00:00:00,SAS,DET,-7.0,-15,8.0
4415,2021-03-24 00:00:00,SAS,LAC,6.0,33,-27.0
5559,2022-01-15 00:00:00,SAS,LAC,-1.5,-7,5.5
3945,2021-01-16 00:00:00,SAS,HOU,-7.0,-12,5.0
918,2018-02-28 00:00:00,SAS,NOP,-4.5,5,-9.5
173,2017-11-10 00:00:00,SAS,MIL,-4.5,7,-11.5
5588,2022-01-19 00:00:00,SAS,OKC,-7.0,-22,15.0
7726,2023-11-20 00:00:00,SAS,LAC,8.5,25,-16.5
4601,2021-04-16 00:00:00,SAS,POR,1.0,1,0.0
4395,2021-03-22 00:00:00,SAS,CHA,-5.0,3,-8.0
5576,2022-01-17 00:00:00,SAS,PHX,4.0,14,-10.0
1125,2018-03-29 00:00:00,SAS,OKC,1.0,-4,5.0
4639,2021-04-21 00:00:00,SAS,MIA,1.5,20,-18.5
5603,2022-01-21 00:00:00,SAS,BKN,1.0,15,-14.0
4835,2021-05-16 00:00:00,SAS,PHX,2.0,2,0.0
3301,2020-01-24 00:00:00,SAS,PHX,-5.0,4,-9.0
3309,2020-01-26 00:00:00,SAS,TOR,3.5,4,-0.5
4469,2021-03-31 00:00:00,SAS,SAC,-2.5,-14,11.5
5705,2022-02-04 00:00:00,SAS,HOU,-8.0,-25,17.0
3169,2020-01-06 00:00:00,SAS,MIL,8.0,-22,30.0
1321,2018-10-17 00:00:00,SAS,MIN,-2.5,-4,1.5
4477,2021-04-01 00:00:00,SAS,ATL,-1.0,5,-6.0
736,2018-01-28 00:00:00,SAS,SAC,-11.5,-15,3.5
4454,2021-03-29 00:00:00,SAS,SAC,-2.5,17,-19.5
7970,2023-12-31 00:00:00,SAS,BOS,14.5,33,-18.5
4023,2021-01-27 00:00:00,SAS,BOS,4.5,-4,8.5
4990,2021-10-26 00:00:00,SAS,LAL,2.5,4,-1.5
4493,2021-04-03 00:00:00,SAS,IND,-7.0,6,-13.0
3986,2021-01-22 00:00:00,SAS,DAL,2.0,5,-3.0
3137,2020-01-02 00:00:00,SAS,OKC,-2.5,6,-8.5
1023,2018-03-15 00:00:00,SAS,NOP,-4.5,-5,0.5
140,2017-11-05 00:00:00,SAS,PHX,-9.5,-17,7.5
763,2018-02-01 00:00:00,SAS,HOU,2.5,11,-8.5
1040,2018-03-17 00:00:00,SAS,MIN,-4.5,-16,11.5
1145,2018-04-01 00:00:00,SAS,HOU,1.0,-17,18.0
5641,2022-01-26 00:00:00,SAS,MEM,4.0,8,-4.0
7873,2023-12-13 00:00:00,SAS,LAL,3.5,3,0.5
781,2018-02-03 00:00:00,SAS,UTA,-6.0,9,-15.0
7704,2023-11-17 00:00:00,SAS,SAC,8.5,9,-0.5
5654,2022-01-28 00:00:00,SAS,CHI,1.0,-9,10.0
4437,2021-03-27 00:00:00,SAS,CHI,-1.5,-16,14.5
5696,2022-02-03 00:00:00,SAS,MIA,8.0,17,-9.0
3260,2020-01-19 00:00:00,SAS,MIA,1.5,-5,6.5
3247,2020-01-17 00:00:00,SAS,ATL,-9.0,1,-10.0
749,2018-01-30 00:00:00,SAS,DEN,-6.5,-2,-4.5
1010,2018-03-13 00:00:00,SAS,ORL,-10.5,-36,25.5
5684,2022-02-01 00:00:00,SAS,GSW,2.5,4,-1.5
7999,2024-01-04 00:00:00,SAS,MIL,11.0,4,7.0
4969,2021-10-23 00:00:00,SAS,MIL,6.0,10,-4.0
5053,2021-11-03 00:00:00,SAS,DAL,2.0,1,1.0
4947,2021-10-20 00:00:00,SAS,ORL,5.5,-26,31.5
7843,2023-12-08 00:00:00,SAS,CHI,2.0,9,-7.0
3934,2021-01-14 00:00:00,SAS,HOU,-7.0,4,-11.0
8201,2024-01-31 00:00:00,SAS,ORL,6.0,10,-4.0
4115,2021-02-08 00:00:00,SAS,GSW,-1.5,-5,3.5
1209,2018-04-09 00:00:00,SAS,SAC,-14.0,-13,-1.0
153,2017-11-07 00:00:00,SAS,LAC,-4.0,-13,9.0
4122,2021-02-09 00:00:00,SAS,GSW,1.5,23,-21.5
3638,2020-08-07 00:00:00,SAS,UTA,2.5,-8,10.5
4789,2021-05-10 00:00:00,SAS,MIL,7.0,-21,28.0
5359,2021-12-15 00:00:00,SAS,CHA,-3.5,16,-19.5
5338,2021-12-12 00:00:00,SAS,NOP,-2.0,-15,13.0
5334,2021-12-11 00:00:00,SAS,DEN,1.0,15,-14.0
1084,2018-03-23 00:00:00,SAS,UTA,-3.5,-4,0.5
3662,2020-08-11 00:00:00,SAS,HOU,1.5,-18,19.5
5318,2021-12-09 00:00:00,SAS,DEN,1.0,-12,13.0
8161,2024-01-26 00:00:00,SAS,POR,-5.0,-16,11.0
3627,2020-08-05 00:00:00,SAS,DEN,2.0,6,-4.0
5301,2021-12-07 00:00:00,SAS,NYK,2.0,12,-10.0
7798,2023-11-30 00:00:00,SAS,ATL,6.5,2,4.5
8185,2024-01-29 00:00:00,SAS,WAS,-3.5,5,-8.5
938,2018-03-03 00:00:00,SAS,LAL,-6.0,4,-10.0
125,2017-11-03 00:00:00,SAS,CHA,-4.5,-7,2.5
8070,2024-01-13 00:00:00,SAS,CHI,6.5,6,0.5
8061,2024-01-12 00:00:00,SAS,CHA,-2.5,-36,33.5
5197,2021-11-22 00:00:00,SAS,PHX,5.5,4,1.5
4830,2021-05-15 00:00:00,SAS,PHX,10.5,37,-26.5
3792,2020-12-26 00:00:00,SAS,TOR,2.5,-5,7.5
1195,2018-04-07 00:00:00,SAS,POR,-5.0,-11,6.0
5248,2021-11-29 00:00:00,SAS,WAS,3.0,-17,20.0
183,2017-11-11 00:00:00,SAS,CHI,-10.0,-39,29.0
8170,2024-01-27 00:00:00,SAS,MIN,10.5,-1,11.5
5224,2021-11-26 00:00:00,SAS,BOS,4.5,-8,12.5
952,2018-03-05 00:00:00,SAS,MEM,-12.5,-2,-10.5
1054,2018-03-19 00:00:00,SAS,GSW,-8.0,-14,6.0
116,2017-11-02 00:00:00,SAS,GSW,8.5,20,-11.5
3601,2020-07-31 00:00:00,SAS,SAC,3.5,-9,12.5
4047,2021-01-30 00:00:00,SAS,MEM,-3.5,17,-20.5
4317,2021-03-12 00:00:00,SAS,ORL,-7.5,-27,19.5
1257,2018-04-22 00:00:00,SAS,GSW,5.5,-13,18.5
7743,2023-11-22 00:00:00,SAS,LAC,8.5,7,1.5
5534,2022-01-12 00:00:00,SAS,HOU,-7.5,4,-11.5
5214,2021-11-24 00:00:00,SAS,ATL,3.5,18,-14.5
1248,2018-04-19 00:00:00,SAS,GSW,3.0,13,-10.0
5103,2021-11-10 00:00:00,SAS,SAC,-1.0,-19,18.0
3492,2020-02-26 00:00:00,SAS,DAL,4.0,6,-2.0
3515,2020-02-29 00:00:00,SAS,ORL,-4.0,-1,-3.0
4297,2021-03-04 00:00:00,SAS,OKC,-7.0,5,-12.0
1070,2018-03-21 00:00:00,SAS,WAS,-5.5,-8,2.5
3530,2020-03-02 00:00:00,SAS,IND,2.0,5,-3.0
5118,2021-11-12 00:00:00,SAS,DAL,2.5,14,-11.5
4258,2021-02-27 00:00:00,SAS,NOP,2.0,-3,5.0
4064,2021-02-01 00:00:00,SAS,MEM,-4.0,31,-35.0
4078,2021-02-03 00:00:00,SAS,MIN,-7.5,-3,-4.5
3124,2019-12-31 00:00:00,SAS,GSW,-11.0,-4,-7.0
4278,2021-03-02 00:00:00,SAS,NYK,1.5,-26,27.5
3854,2021-01-03 00:00:00,SAS,UTA,5.5,21,-15.5
4728,2021-05-02 00:00:00,SAS,PHI,10.0,2,8.0
3840,2021-01-01 00:00:00,SAS,LAL,7.5,6,1.5
8223,2024-02-03 00:00:00,SAS,CLE,10.0,16,-6.0
5432,2021-12-27 00:00:00,SAS,UTA,7.0,6,1.0
5426,2021-12-26 00:00:00,SAS,DET,-10.0,-35,25.0
3825,2020-12-30 00:00:00,SAS,LAL,7.5,14,-6.5
4272,2021-03-01 00:00:00,SAS,BKN,4.0,11,-7.0
4002,2021-01-24 00:00:00,SAS,WAS,-5.5,-20,14.5
8216,2024-02-02 00:00:00,SAS,NOP,8.5,1,7.5
3587,2020-03-10 00:00:00,SAS,DAL,4.0,-10,14.0
7887,2023-12-15 00:00:00,SAS,LAL,4.0,-14,18.0
8145,2024-01-24 00:00:00,SAS,OKC,9.0,26,-17.0
5891,2022-03-07 00:00:00,SAS,LAL,-6.5,-7,0.5
6306,2022-10-28 00:00:00,SAS,CHI,4.0,-5,9.0
6635,2022-12-12 00:00:00,SAS,CLE,9.5,-1,10.5
7564,2023-10-27 00:00:00,SAS,HOU,-3.0,-4,1.0
7003,2023-02-01 00:00:00,SAS,SAC,7.0,10,-3.0
2093,2019-02-02 00:00:00,SAS,NOP,-10.5,-5,-5.5
2078,2019-01-31 00:00:00,SAS,BKN,-8.0,-3,-5.0
6321,2022-10-30 00:00:00,SAS,MIN,6.0,-9,15.0
2310,2019-03-10 00:00:00,SAS,MIL,2.0,-7,9.0
1958,2019-01-14 00:00:00,SAS,CHA,-7.5,15,-22.5
6604,2022-12-08 00:00:00,SAS,HOU,2.0,-9,11.0
6343,2022-11-02 00:00:00,SAS,TOR,6.5,43,-36.5
7554,2023-10-25 00:00:00,SAS,DAL,4.5,7,-2.5
2580,2019-04-25 00:00:00,SAS,DEN,-3.0,-17,14.0
6989,2023-01-30 00:00:00,SAS,WAS,5.5,21,-15.5
6977,2023-01-28 00:00:00,SAS,PHX,5.5,10,-4.5
8515,2024-03-19 00:00:00,SAS,DAL,9.0,6,3.0
501,2017-12-26 00:00:00,SAS,BKN,-12.0,-12,0.0
310,2017-11-29 00:00:00,SAS,MEM,-9.0,-9,0.0
7019,2023-02-03 00:00:00,SAS,PHI,10.5,12,-1.5
8502,2024-03-17 00:00:00,SAS,BKN,-2.0,-7,5.0
2736,2019-11-07 00:00:00,SAS,OKC,-5.0,-9,4.0
1874,2019-01-03 00:00:00,SAS,TOR,-3.5,-18,14.5
6668,2022-12-17 00:00:00,SAS,MIA,8.0,10,-2.0
2711,2019-11-03 00:00:00,SAS,LAL,1.5,7,-5.5
1892,2019-01-05 00:00:00,SAS,MEM,-8.5,-20,11.5
6649,2022-12-14 00:00:00,SAS,POR,7.5,16,-8.5
2671,2019-10-28 00:00:00,SAS,POR,-6.0,-3,-3.0
7436,2023-04-08 00:00:00,SAS,MIN,15.0,20,-5.0
6240,2022-10-19 00:00:00,SAS,CHA,1.0,27,-26.0
2656,2019-10-26 00:00:00,SAS,WAS,-11.5,-2,-9.5
1441,2018-11-03 00:00:00,SAS,NOP,-2.0,-14,12.0
1447,2018-11-04 00:00:00,SAS,ORL,-7.5,7,-14.5
2633,2019-10-23 00:00:00,SAS,NYK,-10.5,-9,-1.5
1930,2019-01-10 00:00:00,SAS,OKC,1.5,-7,8.5
572,2018-01-05 00:00:00,SAS,PHX,-11.5,-14,2.5
2343,2019-03-15 00:00:00,SAS,NYK,-13.5,-26,12.5
2565,2019-04-20 00:00:00,SAS,DEN,-3.5,14,-17.5
6355,2022-11-04 00:00:00,SAS,LAC,3.5,7,-3.5
6916,2023-01-20 00:00:00,SAS,LAC,7.5,5,2.5
2440,2019-03-28 00:00:00,SAS,CLE,-12.0,-6,-6.0
2052,2019-01-27 00:00:00,SAS,WAS,-4.0,-13,9.0
1573,2018-11-21 00:00:00,SAS,MEM,-3.0,1,-4.0
6498,2022-11-23 00:00:00,SAS,NOP,5.5,19,-13.5
8486,2024-03-15 00:00:00,SAS,DEN,10.5,11,-0.5
2065,2019-01-29 00:00:00,SAS,PHX,-13.5,-2,-11.5
6511,2022-11-25 00:00:00,SAS,LAL,4.0,11,-7.0
6517,2022-11-26 00:00:00,SAS,LAL,-1.0,5,-6.0
6895,2023-01-17 00:00:00,SAS,BKN,2.0,-8,10.0
6881,2023-01-15 00:00:00,SAS,SAC,6.5,13,-6.5
2382,2019-03-20 00:00:00,SAS,MIA,-5.5,5,-10.5
2366,2019-03-18 00:00:00,SAS,GSW,3.0,-6,9.0
7672,2023-11-12 00:00:00,SAS,MIA,2.0,5,-3.0
6562,2022-12-02 00:00:00,SAS,NOP,7.0,18,-11.0
8591,2024-03-29 00:00:00,SAS,NYK,8.5,-4,12.5
2750,2019-11-09 00:00:00,SAS,BOS,-2.0,20,-22.0
2459,2019-03-31 00:00:00,SAS,SAC,-10.5,7,-17.5
2473,2019-04-02 00:00:00,SAS,ATL,-11.0,-6,-5.0
8457,2024-03-11 00:00:00,SAS,GSW,5.0,10,-5.0
6383,2022-11-07 00:00:00,SAS,DEN,7.5,6,1.5
2559,2019-04-18 00:00:00,SAS,DEN,-4.5,-10,5.5
2350,2019-03-16 00:00:00,SAS,POR,-2.5,-5,2.5
434,2017-12-16 00:00:00,SAS,DAL,-6.0,-2,-4.0
6398,2022-11-09 00:00:00,SAS,MEM,6.0,2,4.0
2538,2019-04-10 00:00:00,SAS,DAL,-14.0,-11,-3.0
8606,2024-03-31 00:00:00,SAS,GSW,10.5,4,6.5
6409,2022-11-11 00:00:00,SAS,MIL,-1.5,-18,16.5
8463,2024-03-12 00:00:00,SAS,HOU,3.0,2,1.0
45,2017-10-23 00:00:00,SAS,TOR,-2.5,-4,1.5
518,2017-12-28 00:00:00,SAS,NYK,-10.5,-12,1.5
2001,2019-01-20 00:00:00,SAS,LAC,-9.5,8,-17.5
6574,2022-12-04 00:00:00,SAS,PHX,10.0,38,-28.0
1492,2018-11-10 00:00:00,SAS,HOU,3.5,-7,10.5
7420,2023-04-06 00:00:00,SAS,POR,-5.0,-2,-3.0
2265,2019-03-04 00:00:00,SAS,DEN,-1.5,-1,-0.5
1856,2018-12-31 00:00:00,SAS,BOS,1.5,-9,10.5
1821,2018-12-26 00:00:00,SAS,DEN,-4.0,-8,4.0
5921,2022-03-11 00:00:00,SAS,UTA,5.5,-2,7.5
5926,2022-03-12 00:00:00,SAS,IND,-1.5,11,-12.5
685,2018-01-21 00:00:00,SAS,IND,-6.0,8,-14.0
1728,2018-12-13 00:00:00,SAS,LAC,-3.0,-38,35.0
249,2017-11-20 00:00:00,SAS,ATL,-9.0,-11,2.0
7269,2023-03-15 00:00:00,SAS,DAL,4.0,9,-5.0
5943,2022-03-14 00:00:00,SAS,MIN,3.5,10,-6.5
2991,2019-12-12 00:00:00,SAS,CLE,-11.5,8,-19.5
7261,2023-03-14 00:00:00,SAS,ORL,7.0,-18,25.0
5959,2022-03-16 00:00:00,SAS,OKC,-11.5,-2,-9.5
6756,2022-12-29 00:00:00,SAS,NYK,4.5,-7,11.5
1744,2018-12-15 00:00:00,SAS,CHI,-9.0,5,-14.0
2951,2019-12-06 00:00:00,SAS,SAC,-4.0,-1,-3.0
5973,2022-03-18 00:00:00,SAS,NOP,-2.0,33,-35.0
1759,2018-12-17 00:00:00,SAS,PHI,-1.0,-27,26.0
347,2017-12-04 00:00:00,SAS,DET,-4.0,-3,-1.0
7281,2023-03-17 00:00:00,SAS,MEM,9.0,6,3.0
5908,2022-03-09 00:00:00,SAS,TOR,1.0,15,-14.0
4508,2021-04-05 00:00:00,SAS,CLE,-8.0,24,-32.0
2229,2019-02-27 00:00:00,SAS,DET,-4.5,-12,7.5
6771,2022-12-31 00:00:00,SAS,DAL,7.0,1,6.0
3105,2019-12-28 00:00:00,SAS,DET,-5.0,-27,22.0
721,2018-01-26 00:00:00,SAS,PHI,-4.0,19,-23.0
1686,2018-12-07 00:00:00,SAS,LAL,1.0,-13,14.0
6815,2023-01-06 00:00:00,SAS,DET,-1.5,-12,10.5
3059,2019-12-21 00:00:00,SAS,LAC,7.0,25,-18.0
6134,2022-04-09 00:00:00,SAS,GSW,7.5,6,1.5
8545,2024-03-23 00:00:00,SAS,PHX,10.0,25,-15.0
3041,2019-12-19 00:00:00,SAS,BKN,-4.0,-13,9.0
1700,2018-12-09 00:00:00,SAS,UTA,4.0,-13,17.0
6820,2023-01-07 00:00:00,SAS,BOS,15.0,5,10.0
697,2018-01-23 00:00:00,SAS,CLE,2.5,-12,14.5
7294,2023-03-19 00:00:00,SAS,ATL,10.0,-8,18.0
1653,2018-12-02 00:00:00,SAS,POR,0.0,-13,13.0
1714,2018-12-11 00:00:00,SAS,PHX,-12.5,-25,12.5
5861,2022-03-03 00:00:00,SAS,SAC,-6.5,3,-9.5
294,2017-11-27 00:00:00,SAS,DAL,-9.0,-7,-2.0
448,2017-12-18 00:00:00,SAS,LAC,-11.5,-18,6.5
7187,2023-03-04 00:00:00,SAS,HOU,1.0,12,-11.0
7364,2023-03-29 00:00:00,SAS,UTA,2.0,11,-9.0
373,2017-12-08 00:00:00,SAS,BOS,-2.5,-3,0.5
1369,2018-10-24 00:00:00,SAS,IND,-1.5,20,-21.5
6078,2022-04-01 00:00:00,SAS,POR,-13.5,-19,5.5
6094,2022-04-03 00:00:00,SAS,POR,-14.0,-21,7.0
2872,2019-11-25 00:00:00,SAS,LAL,4.5,10,-5.5
2765,2019-11-11 00:00:00,SAS,MEM,-10.5,4,-14.5
1786,2018-12-21 00:00:00,SAS,MIN,-3.5,-26,22.5
6864,2023-01-13 00:00:00,SAS,GSW,8.5,31,-22.5
7172,2023-03-02 00:00:00,SAS,IND,4.5,-11,15.5
10,2017-10-18 00:00:00,SAS,MIN,-1.0,-8,7.0
8398,2024-03-03 00:00:00,SAS,IND,6.5,-12,18.5
632,2018-01-13 00:00:00,SAS,DEN,-7.5,-32,24.5
8536,2024-03-22 00:00:00,SAS,MEM,-6.5,2,-8.5
1393,2018-10-27 00:00:00,SAS,LAL,1.0,-4,5.0
2804,2019-11-16 00:00:00,SAS,POR,-1.5,5,-6.5
1405,2018-10-29 00:00:00,SAS,DAL,-7.0,-5,-2.0
1549,2018-11-18 00:00:00,SAS,GSW,-3.0,-12,9.0
7247,2023-03-12 00:00:00,SAS,OKC,4.0,12,-8.0
7629,2023-11-05 00:00:00,SAS,TOR,4.0,7,-3.0
8374,2024-02-29 00:00:00,SAS,OKC,11.0,-14,25.0
1637,2018-11-30 00:00:00,SAS,HOU,4.0,31,-27.0
2926,2019-12-03 00:00:00,SAS,HOU,7.0,-2,9.0
2885,2019-11-27 00:00:00,SAS,MIN,-3.0,12,-15.0
7231,2023-03-10 00:00:00,SAS,DEN,12.5,-8,20.5
2251,2019-03-02 00:00:00,SAS,OKC,-5.0,-14,9.0
8560,2024-03-25 00:00:00,SAS,PHX,12.0,-2,14.0
6732,2022-12-26 00:00:00,SAS,UTA,4.5,-4,8.5
2899,2019-11-29 00:00:00,SAS,LAC,5.0,-10,15.0
6063,2022-03-30 00:00:00,SAS,MEM,5.0,1,4.0
360,2017-12-06 00:00:00,SAS,MIA,-8.0,-12,4.0
8662,2024-04-07 00:00:00,SAS,PHI,3.0,7,-4.0
8096,2024-01-17 00:00:00,TOR,MIA,3.0,-24,27.0
4053,2021-01-31 00:00:00,TOR,ORL,-5.0,-13,8.0
8557,2024-03-25 00:00:00,TOR,BKN,6.5,8,-1.5
1108,2018-03-27 00:00:00,TOR,DEN,-8.0,-4,-4.0
8085,2024-01-15 00:00:00,TOR,BOS,6.5,9,-2.5
8574,2024-03-27 00:00:00,TOR,NYK,14.0,44,-30.0
2077,2019-01-31 00:00:00,TOR,MIL,-2.5,13,-15.5
2153,2019-02-11 00:00:00,TOR,BKN,-10.0,-2,-8.0
2100,2019-02-03 00:00:00,TOR,LAC,-9.5,-18,8.5
8101,2024-01-18 00:00:00,TOR,CHI,2.0,6,-4.0
1333,2018-10-19 00:00:00,TOR,BOS,-3.0,-12,9.0
1582,2018-11-23 00:00:00,TOR,WAS,-10.5,-18,7.5
1849,2018-12-30 00:00:00,TOR,CHI,-10.5,-6,-4.5
1627,2018-11-29 00:00:00,TOR,GSW,-9.5,-3,-6.5
4374,2021-03-19 00:00:00,TOR,UTA,4.5,3,1.5
8660,2024-04-07 00:00:00,TOR,WAS,-5.0,-8,3.0
1044,2018-03-18 00:00:00,TOR,OKC,-6.0,7,-13.0
4409,2021-03-24 00:00:00,TOR,DEN,1.5,-24,25.5
1781,2018-12-21 00:00:00,TOR,CLE,-11.5,-16,4.5
1770,2018-12-19 00:00:00,TOR,IND,-4.5,-3,-1.5
7328,2023-03-24 00:00:00,TOR,DET,-13.5,-21,7.5
8668,2024-04-09 00:00:00,TOR,IND,14.0,17,-3.0
164,2017-11-09 00:00:00,TOR,NOP,-5.0,-4,-1.0
4444,2021-03-28 00:00:00,TOR,POR,2.5,5,-2.5
4479,2021-04-02 00:00:00,TOR,GSW,-5.5,-53,47.5
1699,2018-12-09 00:00:00,TOR,MIL,-5.0,5,-10.0
1658,2018-12-03 00:00:00,TOR,DEN,-7.0,3,-10.0
1674,2018-12-05 00:00:00,TOR,PHI,-6.5,-11,4.5
1029,2018-03-16 00:00:00,TOR,DAL,-10.0,-7,-3.0
4304,2021-03-11 00:00:00,TOR,ATL,3.0,1,2.0
1097,2018-03-25 00:00:00,TOR,LAC,-8.5,11,-19.5
1860,2019-01-01 00:00:00,TOR,UTA,-1.0,-6,5.0
4283,2021-03-03 00:00:00,TOR,DET,-7.5,24,-31.5
2013,2019-01-22 00:00:00,TOR,SAC,-11.0,-15,4.0
4159,2021-02-14 00:00:00,TOR,MIN,-7.5,4,-11.5
26,2017-10-21 00:00:00,TOR,PHI,-9.0,-34,25.0
8601,2024-03-31 00:00:00,TOR,PHI,9.0,15,-6.0
1995,2019-01-19 00:00:00,TOR,MEM,-10.5,-29,18.5
1979,2019-01-17 00:00:00,TOR,PHX,-9.0,-2,-7.0
4210,2021-02-21 00:00:00,TOR,PHI,3.0,-7,10.0
152,2017-11-07 00:00:00,TOR,CHI,-11.5,-5,-6.5
4225,2021-02-23 00:00:00,TOR,PHI,2.5,7,-4.5
8614,2024-04-02 00:00:00,TOR,LAL,13.5,17,-3.5
1081,2018-03-23 00:00:00,TOR,BKN,-11.0,-4,-7.0
1935,2019-01-11 00:00:00,TOR,BKN,-10.0,-17,7.0
2168,2019-02-13 00:00:00,TOR,WAS,-9.5,-9,-0.5
4245,2021-02-26 00:00:00,TOR,HOU,-6.5,-11,4.5
1602,2018-11-25 00:00:00,TOR,MIA,-12.0,-10,-2.0
1913,2019-01-08 00:00:00,TOR,ATL,-13.5,-3,-10.5
1900,2019-01-06 00:00:00,TOR,IND,1.0,-16,17.0
13,2017-10-19 00:00:00,TOR,CHI,-13.5,-17,3.5
4036,2021-01-29 00:00:00,TOR,SAC,-4.0,2,-6.0
8157,2024-01-26 00:00:00,TOR,LAC,8.0,20,-12.0
2205,2019-02-24 00:00:00,TOR,ORL,-7.0,15,-22.0
2914,2019-12-01 00:00:00,TOR,UTA,-2.0,-20,18.0
8381,2024-03-01 00:00:00,TOR,GSW,2.5,15,-12.5
1380,2018-10-26 00:00:00,TOR,DAL,-11.5,-9,-2.5
3380,2020-02-05 00:00:00,TOR,IND,-5.5,-1,-4.5
8264,2024-02-09 00:00:00,TOR,HOU,-2.5,-3,0.5
2881,2019-11-27 00:00:00,TOR,NYK,-9.5,-28,18.5
2869,2019-11-25 00:00:00,TOR,PHI,1.5,-5,6.5
3403,2020-02-08 00:00:00,TOR,BKN,-6.0,-1,-5.0
2831,2019-11-20 00:00:00,TOR,ORL,-3.0,-16,13.0
8396,2024-03-03 00:00:00,TOR,CHA,-7.0,-5,-2.0
2814,2019-11-18 00:00:00,TOR,CHA,-8.5,-36,27.5
3418,2020-02-10 00:00:00,TOR,MIN,-8.5,-11,2.5
3451,2020-02-21 00:00:00,TOR,PHX,-8.5,-17,8.5
3466,2020-02-23 00:00:00,TOR,IND,-5.0,-46,41.0
1411,2018-10-30 00:00:00,TOR,PHI,-6.0,-17,11.0
3480,2020-02-25 00:00:00,TOR,MIL,1.5,11,-9.5
8411,2024-03-05 00:00:00,TOR,NOP,9.0,41,-32.0
1240,2018-04-17 00:00:00,TOR,WAS,-7.0,-11,4.0
3501,2020-02-28 00:00:00,TOR,CHA,-13.5,3,-16.5
2730,2019-11-06 00:00:00,TOR,SAC,-8.0,-4,-4.0
2683,2019-10-30 00:00:00,TOR,DET,-9.5,-12,2.5
1231,2018-04-14 00:00:00,TOR,WAS,-7.5,-8,0.5
2667,2019-10-28 00:00:00,TOR,ORL,-5.0,-9,4.0
1266,2018-04-25 00:00:00,TOR,WAS,-7.0,-10,3.0
2624,2019-10-22 00:00:00,TOR,NOP,-6.5,-8,1.5
3362,2020-02-02 00:00:00,TOR,CHI,-10.0,-27,17.0
8276,2024-02-10 00:00:00,TOR,CLE,8.5,24,-15.5
3125,2019-12-31 00:00:00,TOR,CLE,-8.0,-20,12.0
3109,2019-12-29 00:00:00,TOR,OKC,-5.0,1,-6.0
3078,2019-12-25 00:00:00,TOR,BOS,4.0,16,-12.0
3062,2019-12-22 00:00:00,TOR,DAL,-1.5,-3,1.5
3046,2019-12-20 00:00:00,TOR,WAS,-6.5,-4,-2.5
3018,2019-12-16 00:00:00,TOR,CLE,-12.0,-20,8.0
8316,2024-02-22 00:00:00,TOR,BKN,-1.0,-28,27.0
1352,2018-10-22 00:00:00,TOR,CHA,-8.5,-21,12.5
3172,2020-01-07 00:00:00,TOR,POR,-2.5,2,-4.5
1319,2018-10-17 00:00:00,TOR,CLE,-12.5,-12,-0.5
3211,2020-01-12 00:00:00,TOR,SAS,-5.0,1,-6.0
3004,2019-12-14 00:00:00,TOR,BKN,-7.0,-8,1.0
8302,2024-02-14 00:00:00,TOR,IND,3.0,2,1.0
3244,2020-01-17 00:00:00,TOR,WAS,-10.5,-29,18.5
2982,2019-12-11 00:00:00,TOR,LAC,2.5,20,-17.5
3279,2020-01-22 00:00:00,TOR,PHI,-6.0,-12,6.0
8365,2024-02-28 00:00:00,TOR,DAL,3.5,11,-7.5
1281,2018-05-03 00:00:00,TOR,CLE,-7.0,18,-25.0
