Date,Team,OppTeam,Spread,O/U,Location
2019-11-02,PHI,POR,-1.0,224.0,away
2019-11-03,MIA,HOU,3.0,233.5,home
2019-11-03,SAS,LAL,1.5,217.0,home
2019-11-03,NYK,SAC,1.5,213.0,home
2019-11-03,CLE,DAL,5.5,218.5,home
2019-11-03,DAL,CLE,-5.5,218.5,away
2019-11-03,LAC,UTA,-4.5,213.0,home
2019-11-03,IND,CHI,-2.0,217.0,home
2019-11-03,UTA,LAC,4.5,213.0,away
2019-11-03,LAL,SAS,-1.5,217.0,away
2019-11-03,SAC,NYK,-1.5,213.0,away
2019-11-03,HOU,MIA,-3.0,233.5,away
2019-11-03,CHI,IND,2.0,217.0,away
2019-11-04,BKN,NOP,-3.5,239.5,home
2019-11-04,POR,GSW,-11.5,220.0,away
2019-11-04,NOP,BKN,3.5,239.5,away
2019-11-04,HOU,MEM,-6.0,230.0,away
2019-11-04,MIL,MIN,-7.5,230.0,away
2019-11-04,MIN,MIL,7.5,230.0,home
2019-11-04,PHI,PHX,-1.0,223.5,away
2019-11-04,DET,WAS,4.0,225.5,away
2019-11-04,GSW,POR,11.5,220.0,home
2019-11-04,MEM,HOU,6.0,230.0,home
2019-11-04,PHX,PHI,1.0,223.5,home
2019-11-04,WAS,DET,-4.0,225.5,home
2019-11-05,ATL,SAS,5.5,223.0,home
2019-11-05,OKC,ORL,-2.5,201.0,home
2019-11-05,SAS,ATL,-5.5,223.0,away
2019-11-05,DEN,MIA,-5.0,210.5,home
2019-11-05,BOS,CLE,-6.0,215.5,away
2019-11-05,CHI,LAL,7.0,215.0,home
2019-11-05,IND,CHA,-2.5,213.0,away
2019-11-05,ORL,OKC,2.5,201.0,away
2019-11-05,MIA,DEN,5.0,210.5,away
2019-11-05,CHA,IND,2.5,213.0,home
2019-11-05,CLE,BOS,6.0,215.5,home
2019-11-05,LAL,CHI,-7.0,215.0,away
2019-11-06,GSW,HOU,16.0,229.0,away
2019-11-06,NYK,DET,3.5,206.0,away
2019-11-06,WAS,IND,3.0,227.0,away
2019-11-06,CHI,ATL,2.5,221.5,away
2019-11-06,PHI,UTA,3.0,209.0,away
2019-11-06,SAC,TOR,8.0,219.0,away
2019-11-06,MIN,MEM,-3.5,224.5,away
2019-11-06,HOU,GSW,-16.0,229.0,home
2019-11-06,ORL,DAL,7.0,207.5,away
2019-11-06,MIL,LAC,-6.5,228.0,away
2019-11-06,DAL,ORL,-7.0,207.5,home
2019-11-06,TOR,SAC,-8.0,219.0,home
2019-11-06,DET,NYK,-3.5,206.0,home
2019-11-06,IND,WAS,-3.0,227.0,home
2019-11-06,UTA,PHI,-3.0,209.0,home
2019-11-06,ATL,CHI,-2.5,221.5,home
2019-11-06,LAC,MIL,6.5,228.0,home
2019-11-06,MEM,MIN,3.5,224.5,home
2019-11-07,POR,LAC,5.5,231.0,away
2019-11-07,MIA,PHX,2.0,220.0,away
2019-11-07,OKC,SAS,5.0,211.5,away
2019-11-07,BOS,CHA,-7.0,214.5,away
2019-11-07,LAC,POR,-5.5,231.0,home
2019-11-07,CHA,BOS,7.0,214.5,home
2019-11-07,SAS,OKC,-5.0,211.5,home
2019-11-07,PHX,MIA,-2.0,220.0,home
2019-11-08,WAS,CLE,-5.0,233.0,home
2019-11-08,DEN,PHI,-5.0,211.5,home
2019-11-08,LAL,MIA,-8.5,218.5,home
2019-11-08,POR,BKN,-3.0,240.5,home
2019-11-08,ATL,SAC,3.0,226.0,home
2019-11-08,MIN,GSW,-11.5,228.0,home
2019-11-08,NOP,TOR,2.0,232.5,home
2019-11-08,IND,DET,-6.0,210.0,home
2019-11-08,UTA,MIL,2.0,217.5,home
2019-11-08,DAL,NYK,-11.0,215.5,home
2019-11-08,TOR,NOP,-2.0,232.5,away
2019-11-08,DET,IND,6.0,210.0,away
2019-11-08,CLE,WAS,5.0,233.0,away
2019-11-08,ORL,MEM,-7.5,208.5,home
2019-11-08,SAC,ATL,-3.0,226.0,away
2019-11-08,GSW,MIN,11.5,228.0,away
2019-11-08,MEM,ORL,7.5,208.5,away
2019-11-08,NYK,DAL,11.0,215.5,away
2019-11-08,MIL,UTA,-2.0,217.5,away
2019-11-08,BKN,POR,3.0,240.5,away
2019-11-08,MIA,LAL,8.5,218.5,away
2019-11-08,PHI,DEN,5.0,211.5,away
2019-11-09,SAS,BOS,-2.0,218.5,home
2019-11-09,OKC,GSW,-12.5,216.0,home
2019-11-09,CHA,NOP,2.0,232.0,home
2019-11-09,CHI,HOU,6.5,233.5,home
2019-11-09,MEM,DAL,5.5,222.0,home
2019-11-09,GSW,OKC,12.5,216.0,away
2019-11-09,DAL,MEM,-5.5,222.0,away
2019-11-09,HOU,CHI,-6.5,233.5,away
2019-11-09,NOP,CHA,-2.0,232.0,away
2019-11-09,BOS,SAS,2.0,218.5,away
2019-11-10,PHX,BKN,-3.0,231.5,home
2019-11-10,CLE,NYK,2.5,213.5,away
2019-11-10,MIN,DEN,4.0,218.5,home
2019-11-10,DEN,MIN,-4.0,218.5,away
2019-11-10,POR,ATL,-9.0,226.0,home
2019-11-10,IND,ORL,4.5,202.5,away
2019-11-10,CHA,PHI,14.0,213.5,away
2019-11-10,PHI,CHA,-14.0,213.5,home
2019-11-10,ORL,IND,-4.5,202.5,home
2019-11-10,MIL,OKC,-9.0,219.5,away
2019-11-10,LAL,TOR,-10.5,210.5,home
2019-11-10,ATL,POR,9.0,226.0,away
2019-11-10,TOR,LAL,10.5,210.5,away
2019-11-10,BKN,PHX,3.0,231.5,away
2019-11-10,NYK,CLE,-2.5,213.5,home
2019-11-10,OKC,MIL,9.0,219.5,home
2019-11-11,TOR,LAC,9.5,221.0,away
2019-11-11,UTA,GSW,-8.0,211.0,away
2019-11-11,HOU,NOP,-7.5,242.5,away
2019-11-11,MEM,SAS,10.5,224.5,away
2019-11-11,DAL,BOS,3.0,220.5,away
2019-11-11,MIN,DET,4.0,223.5,away
2019-11-11,DET,MIN,-4.0,223.5,home
2019-11-11,BOS,DAL,-3.0,220.5,home
2019-11-11,SAS,MEM,-10.5,224.5,home
2019-11-11,NOP,HOU,7.5,242.5,home
2019-11-11,GSW,UTA,8.0,211.0,home
2019-11-11,LAC,TOR,-9.5,221.0,home
2019-11-12,NYK,CHI,6.5,211.5,away
2019-11-12,OKC,IND,1.5,212.5,away
2019-11-12,CLE,PHI,11.0,220.0,away
2019-11-12,DET,MIA,9.0,214.5,away
2019-11-12,POR,SAC,-1.5,222.5,away
2019-11-12,ATL,DEN,10.5,209.5,away
2019-11-12,LAL,PHX,-3.5,221.0,away
2019-11-12,BKN,UTA,6.5,220.0,away
2019-11-12,UTA,BKN,-6.5,220.0,home
2019-11-12,PHX,LAL,3.5,221.0,home
2019-11-12,DEN,ATL,-10.5,209.5,home
2019-11-12,SAC,POR,1.5,222.5,home
2019-11-12,MIA,DET,-9.0,214.5,home
2019-11-12,PHI,CLE,-11.0,220.0,home
2019-11-12,IND,OKC,-1.5,212.5,home
2019-11-12,CHI,NYK,-6.5,211.5,home
2019-11-13,WAS,BOS,7.0,230.0,away
2019-11-13,MEM,CHA,2.5,221.0,away
2019-11-13,PHI,ORL,-1.0,207.5,away
2019-11-13,TOR,POR,3.5,219.0,away
2019-11-13,LAC,HOU,2.5,233.0,away
2019-11-13,SAS,MIN,1.5,228.5,away
2019-11-13,GSW,LAL,9.0,219.0,away
2019-11-13,LAL,GSW,-9.0,219.0,home
2019-11-13,MIN,SAS,-1.5,228.5,home
2019-11-13,HOU,LAC,-2.5,233.0,home
2019-11-13,POR,TOR,-3.5,219.0,home
2019-11-13,ORL,PHI,1.0,207.5,home
2019-11-13,CHA,MEM,-2.5,221.0,home
2019-11-13,BOS,WAS,-7.0,230.0,home
2019-11-14,BKN,DEN,7.5,222.5,away
2019-11-14,ATL,PHX,8.0,230.0,away
2019-11-14,DAL,NYK,-7.5,214.5,away
2019-11-14,LAC,NOP,-4.0,233.0,away
2019-11-14,CHI,MIL,11.5,228.5,away
2019-11-14,MIA,CLE,-4.5,215.0,away
2019-11-14,CLE,MIA,4.5,215.0,home
2019-11-14,MIL,CHI,-11.5,228.5,home
2019-11-14,NOP,LAC,4.0,233.0,home
2019-11-14,NYK,DAL,7.5,214.5,home
2019-11-14,PHX,ATL,-8.0,230.0,home
2019-11-14,DEN,BKN,-7.5,222.5,home
2019-11-15,DET,CHA,-4.0,220.5,away
2019-11-15,UTA,MEM,-8.0,215.0,away
2019-11-15,IND,HOU,6.0,226.0,away
2019-11-15,SAS,ORL,2.5,211.5,away
2019-11-15,WAS,MIN,5.5,239.0,away
2019-11-15,BOS,GSW,-7.0,223.0,away
2019-11-15,SAC,LAL,10.5,214.0,away
2019-11-15,PHI,OKC,-3.5,214.0,away
2019-11-15,OKC,PHI,3.5,214.0,home
2019-11-15,LAL,SAC,-10.5,214.0,home
2019-11-15,GSW,BOS,7.0,223.0,home
2019-11-15,MIN,WAS,-5.5,239.0,home
2019-11-15,ORL,SAS,-2.5,211.5,home
2019-11-15,HOU,IND,-6.0,226.0,home
2019-11-15,MEM,UTA,8.0,215.0,home
2019-11-15,CHA,DET,4.0,220.5,home
2019-11-16,ATL,LAC,9.0,224.0,away
2019-11-16,CHA,NYK,4.0,213.0,away
2019-11-16,MIL,IND,-7.5,220.5,away
2019-11-16,BKN,CHI,3.5,225.0,away
2019-11-16,NOP,MIA,8.0,226.5,away
2019-11-16,HOU,MIN,2.5,230.5,away
2019-11-16,CHI,BKN,-3.5,225.0,home
2019-11-16,MIA,NOP,-8.0,226.5,home
2019-11-16,DAL,TOR,-4.5,218.0,home
2019-11-16,MIN,HOU,-2.5,230.5,home
2019-11-16,LAC,ATL,-9.0,224.0,home
2019-11-16,NYK,CHA,-4.0,213.0,home
2019-11-16,IND,MIL,7.5,220.5,home
2019-11-16,TOR,DAL,4.5,218.0,away
2019-11-16,POR,SAS,1.5,225.5,away
2019-11-16,SAS,POR,-1.5,225.5,home
2019-11-17,ORL,WAS,-6.0,226.5,home
2019-11-17,LAL,ATL,-14.5,220.5,home
2019-11-17,NOP,GSW,-3.5,226.0,home
2019-11-17,BOS,SAC,-3.0,215.0,away
2019-11-17,CLE,PHI,7.0,216.0,home
2019-11-17,ATL,LAL,14.5,220.5,away
2019-11-17,GSW,NOP,3.5,226.0,away
2019-11-17,DEN,MEM,-6.5,215.0,away
2019-11-17,WAS,ORL,6.0,226.5,away
2019-11-17,PHI,CLE,-7.0,216.0,away
2019-11-17,SAC,BOS,3.0,215.0,home
2019-11-17,MEM,DEN,6.5,215.0,home
2019-11-18,DAL,SAS,-4.5,224.0,home
2019-11-18,LAC,OKC,-7.5,222.0,home
2019-11-18,PHX,BOS,-2.5,226.5,home
2019-11-18,IND,BKN,2.5,214.0,away
2019-11-18,HOU,POR,-7.5,231.0,home
2019-11-18,BKN,IND,-2.5,214.0,home
2019-11-18,UTA,MIN,-9.0,219.0,home
2019-11-18,NYK,CLE,-5.5,210.0,home
2019-11-18,OKC,LAC,7.5,222.0,away
2019-11-18,MIN,UTA,9.0,219.0,away
2019-11-18,SAS,DAL,4.5,224.0,away
2019-11-18,CLE,NYK,5.5,210.0,away
2019-11-18,MIL,CHI,-8.5,231.0,away
2019-11-18,CHA,TOR,8.5,214.0,away
2019-11-18,TOR,CHA,-8.5,214.0,home
2019-11-18,POR,HOU,7.5,231.0,away
2019-11-18,CHI,MIL,8.5,231.0,home
2019-11-18,BOS,PHX,2.5,226.5,away
2019-11-19,NOP,POR,1.0,231.5,home
2019-11-19,LAL,OKC,-11.0,209.5,home
2019-11-19,SAC,PHX,-3.0,219.0,home
2019-11-19,GSW,MEM,6.0,222.0,away
2019-11-19,POR,NOP,-1.0,231.5,away
2019-11-19,OKC,LAL,11.0,209.5,away
2019-11-19,PHX,SAC,3.0,219.0,away
2019-11-19,MEM,GSW,-6.0,222.0,home
2019-11-20,BOS,LAC,7.5,217.0,away
2019-11-20,ORL,TOR,3.0,207.0,away
2019-11-20,CHA,BKN,4.5,219.0,away
2019-11-20,SAS,WAS,-2.0,237.0,away
2019-11-20,LAC,BOS,-7.5,217.0,home
2019-11-20,BKN,CHA,-4.5,219.0,home
2019-11-20,MIN,UTA,3.0,223.0,home
2019-11-20,ATL,MIL,11.0,233.0,home
2019-11-20,DEN,HOU,-1.5,221.5,home
2019-11-20,DAL,GSW,-14.5,216.0,home
2019-11-20,UTA,MIN,-3.0,223.0,away
2019-11-20,PHI,NYK,-12.5,210.5,home
2019-11-20,TOR,ORL,-3.0,207.0,home
2019-11-20,CLE,MIA,9.5,213.5,away
2019-11-20,MIA,CLE,-9.5,213.5,home
2019-11-20,GSW,DAL,14.5,216.0,away
2019-11-20,DET,CHI,-1.0,222.5,away
2019-11-20,NYK,PHI,12.5,210.5,away
2019-11-20,CHI,DET,1.0,222.5,home
2019-11-20,MIL,ATL,-11.0,233.0,away
2019-11-20,HOU,DEN,1.5,221.5,away
2019-11-20,WAS,SAS,2.0,237.0,home
2019-11-21,POR,MIL,14.0,228.5,away
2019-11-21,MIL,POR,-14.0,228.5,home
2019-11-21,PHX,NOP,-3.0,234.5,home
2019-11-21,NOP,PHX,3.0,234.5,away
2019-11-22,PHI,SAS,-7.0,220.5,home
2019-11-22,GSW,UTA,16.0,208.5,away
2019-11-22,DAL,CLE,-10.0,221.5,home
2019-11-22,CLE,DAL,10.0,221.5,away
2019-11-22,UTA,GSW,-16.0,208.5,home
2019-11-22,SAC,BKN,2.0,214.5,away
2019-11-22,OKC,LAL,4.5,209.0,home
2019-11-22,CHA,WAS,6.0,234.0,away
2019-11-22,HOU,LAC,5.5,226.5,away
2019-11-22,WAS,CHA,-6.0,234.0,home
2019-11-22,DEN,BOS,-5.0,206.5,home
2019-11-22,CHI,MIA,4.5,216.5,home
2019-11-22,MIA,CHI,-4.5,216.5,away
2019-11-22,LAC,HOU,-5.5,226.5,home
2019-11-22,BKN,SAC,-2.0,214.5,home
2019-11-22,SAS,PHI,7.0,220.5,away
2019-11-22,DET,ATL,-6.5,226.5,home
2019-11-22,BOS,DEN,5.0,206.5,away
2019-11-22,LAL,OKC,-4.5,209.0,away
2019-11-22,ATL,DET,6.5,226.5,away
2019-11-23,UTA,NOP,-5.5,226.5,home
2019-11-23,MIA,PHI,5.5,210.5,away
2019-11-23,IND,ORL,-6.5,201.0,home
2019-11-23,NYK,SAS,2.5,217.0,home
2019-11-23,MEM,LAL,8.0,225.5,home
2019-11-23,MIN,PHX,-4.5,234.5,home
2019-11-23,ATL,TOR,7.0,223.5,home
2019-11-23,NOP,UTA,5.5,226.5,away
2019-11-23,POR,CLE,-6.0,226.5,away
2019-11-23,PHX,MIN,4.5,234.5,away
2019-11-23,LAL,MEM,-8.0,225.5,away
2019-11-23,CHA,CHI,2.0,219.0,home
2019-11-23,CHI,CHA,-2.0,219.0,away
2019-11-23,PHI,MIA,-5.5,210.5,home
2019-11-23,MIL,DET,-13.0,225.5,home
2019-11-23,SAS,NYK,-2.5,217.0,away
2019-11-23,DET,MIL,13.0,225.5,away
2019-11-23,TOR,ATL,-7.0,223.5,away
2019-11-23,CLE,POR,6.0,226.5,home
2019-11-23,ORL,IND,6.5,201.0,away
2019-11-24,NYK,BKN,2.5,215.5,home
2019-11-24,DAL,HOU,5.5,229.5,away
2019-11-24,SAC,WAS,2.5,233.5,away
2019-11-24,PHX,DEN,11.0,214.0,away
2019-11-24,NOP,LAC,13.0,232.5,away
2019-11-24,WAS,SAC,-2.5,233.5,home
2019-11-24,HOU,DAL,-5.5,229.5,home
2019-11-24,LAC,NOP,-13.0,232.5,home
2019-11-24,BKN,NYK,-2.5,215.5,away
2019-11-24,DEN,PHX,-11.0,214.0,home
2019-11-25,ATL,MIN,4.5,236.0,home
2019-11-25,MIL,UTA,-9.0,226.5,home
2019-11-25,CHI,POR,1.0,226.0,home
2019-11-25,GSW,OKC,7.5,212.5,home
2019-11-25,BOS,SAC,-6.0,206.0,home
2019-11-25,UTA,MIL,9.0,226.5,away
2019-11-25,CHA,MIA,10.5,212.5,away
2019-11-25,POR,CHI,-1.0,226.0,away
2019-11-25,MIN,ATL,-4.5,236.0,away
2019-11-25,ORL,DET,4.5,208.0,away
2019-11-25,BKN,CLE,1.0,218.5,away
2019-11-25,CLE,BKN,-1.0,218.5,home
2019-11-25,PHI,TOR,-1.5,212.5,away
2019-11-25,MEM,IND,10.0,217.0,away
2019-11-25,TOR,PHI,1.5,212.5,home
2019-11-25,IND,MEM,-10.0,217.0,home
2019-11-25,OKC,GSW,-7.5,212.5,away
2019-11-25,SAS,LAL,4.5,222.5,home
2019-11-25,SAC,BOS,6.0,206.0,away
2019-11-25,LAL,SAS,-4.5,222.5,away
2019-11-25,MIA,CHA,-10.5,212.5,home
2019-11-25,DET,ORL,-4.5,208.0,home
2019-11-26,LAC,DAL,-1.5,226.0,away
2019-11-26,WAS,DEN,10.0,227.0,away
2019-11-26,DEN,WAS,-10.0,227.0,home
2019-11-26,DAL,LAC,1.5,226.0,home
2019-11-27,PHI,SAC,-9.5,211.0,home
2019-11-27,CHI,GSW,-2.0,215.5,away
2019-11-27,BKN,BOS,8.5,214.0,away
2019-11-27,GSW,CHI,2.0,215.5,home
2019-11-27,LAL,NOP,-6.5,231.0,away
2019-11-27,MIN,SAS,3.0,230.0,away
2019-11-27,TOR,NYK,-9.5,211.0,home
2019-11-27,WAS,PHX,6.5,240.5,away
2019-11-27,ORL,CLE,1.0,209.5,away
2019-11-27,UTA,IND,1.0,208.0,away
2019-11-27,NYK,TOR,9.5,211.0,away
2019-11-27,SAC,PHI,9.5,211.0,away
2019-11-27,CLE,ORL,-1.0,209.5,home
2019-11-27,IND,UTA,-1.0,208.0,home
2019-11-27,ATL,MIL,14.5,240.0,away
2019-11-27,MEM,LAC,6.0,227.0,home
2019-11-27,PHX,WAS,-6.5,240.5,home
2019-11-27,SAS,MIN,-3.0,230.0,home
2019-11-27,OKC,POR,2.5,219.5,away
2019-11-27,MIA,HOU,7.0,227.0,away
2019-11-27,MIL,ATL,-14.5,240.0,home
2019-11-27,BOS,BKN,-8.5,214.0,home
2019-11-27,NOP,LAL,6.5,231.0,home
2019-11-27,LAC,MEM,-6.0,227.0,away
2019-11-27,POR,OKC,-2.5,219.5,home
2019-11-27,DET,CHA,-4.0,215.0,away
2019-11-27,CHA,DET,4.0,215.0,home
2019-11-27,HOU,MIA,-7.0,227.0,home
2019-11-29,MEM,UTA,7.0,223.0,home
2019-11-29,BKN,BOS,4.5,213.0,home
2019-11-29,OKC,NOP,-4.5,229.0,home
2019-11-29,CHA,DET,8.0,213.0,away
2019-11-29,LAC,SAS,-5.0,224.5,away
2019-11-29,GSW,MIA,11.5,209.0,away
2019-11-29,MIL,CLE,-11.5,229.5,away
2019-11-29,CHI,POR,7.0,227.0,away
2019-11-29,TOR,ORL,-3.0,209.0,away
2019-11-29,DAL,PHX,-2.5,230.0,away
2019-11-29,PHI,NYK,-6.5,209.0,away
2019-11-29,ATL,IND,11.0,223.5,away
2019-11-29,BOS,BKN,-4.5,213.0,away
2019-11-29,MIA,GSW,-11.5,209.0,home
2019-11-29,PHX,DAL,2.5,230.0,home
2019-11-29,IND,ATL,-11.0,223.5,home
2019-11-29,UTA,MEM,-7.0,223.0,away
2019-11-29,WAS,LAL,11.5,235.5,away
2019-11-29,DET,CHA,-8.0,213.0,home
2019-11-29,NOP,OKC,4.5,229.0,away
2019-11-29,ORL,TOR,3.0,209.0,home
2019-11-29,LAL,WAS,-11.5,235.5,home
2019-11-29,POR,CHI,-7.0,227.0,home
2019-11-29,SAS,LAC,5.0,224.5,home
2019-11-29,NYK,PHI,6.5,209.0,home
2019-11-29,CLE,MIL,11.5,229.5,home
2019-11-30,CHA,MIL,14.0,225.0,away
2019-11-30,ATL,HOU,14.0,238.5,away
2019-11-30,DEN,SAC,-4.0,205.0,away
2019-11-30,IND,PHI,6.5,207.0,away
2019-11-30,HOU,ATL,-14.0,238.5,home
2019-11-30,PHI,IND,-6.5,207.0,home
2019-11-30,SAC,DEN,4.0,205.0,home
2019-11-30,MIL,CHA,-14.0,225.0,home
2019-12-01,MIN,MEM,-12.0,231.0,home
2019-12-01,BKN,MIA,4.5,215.0,home
2019-12-01,LAL,DAL,-6.5,222.5,home
2019-12-01,NOP,OKC,-2.5,226.5,home
2019-12-01,DAL,LAL,6.5,222.5,away
2019-12-01,SAS,DET,2.5,217.5,away
2019-12-01,GSW,ORL,8.0,204.0,away
2019-12-01,OKC,NOP,2.5,226.5,away
2019-12-01,MIA,BKN,-4.5,215.0,away
2019-12-01,UTA,TOR,2.0,208.0,away
2019-12-01,WAS,LAC,12.5,240.0,away
2019-12-01,BOS,NYK,-7.5,208.5,away
2019-12-01,MEM,MIN,12.0,231.0,away
2019-12-01,DET,SAS,-2.5,217.5,home
2019-12-01,ORL,GSW,-8.0,204.0,home
2019-12-01,LAC,WAS,-12.5,240.0,home
2019-12-01,NYK,BOS,7.5,208.5,home
2019-12-01,TOR,UTA,-2.0,208.0,home
2019-12-02,SAC,CHI,-4.5,212.0,home
2019-12-02,UTA,PHI,5.0,209.0,away
2019-12-02,NYK,MIL,17.0,222.5,away
2019-12-02,CHI,SAC,4.5,212.0,away
2019-12-02,CHA,PHX,4.0,222.0,home
2019-12-02,GSW,ATL,6.5,222.5,away
2019-12-02,PHI,UTA,-5.0,209.0,home
2019-12-02,PHX,CHA,-4.0,222.0,away
2019-12-02,IND,MEM,-9.5,217.0,away
2019-12-02,MEM,IND,9.5,217.0,home
2019-12-02,ATL,GSW,-6.5,222.5,home
2019-12-02,MIL,NYK,-17.0,222.5,home
2019-12-03,CLE,DET,3.5,216.5,home
2019-12-03,TOR,MIA,-5.5,212.0,home
2019-12-03,NOP,DAL,4.5,233.5,home
2019-12-03,WAS,ORL,1.0,229.5,home
2019-12-03,SAS,HOU,7.0,233.5,home
2019-12-03,DEN,LAL,-2.5,208.0,home
2019-12-03,LAL,DEN,2.5,208.0,away
2019-12-03,DAL,NOP,-4.5,233.5,away
2019-12-03,ORL,WAS,-1.0,229.5,away
2019-12-03,POR,LAC,9.0,232.5,away
2019-12-03,HOU,SAS,-7.0,233.5,away
2019-12-03,MIA,TOR,5.5,212.0,away
2019-12-03,DET,CLE,-3.5,216.5,away
2019-12-03,LAC,POR,-9.0,232.5,home
2019-12-04,GSW,CHA,2.5,213.0,away
2019-12-04,PHX,ORL,-1.5,213.5,away
2019-12-04,MIA,BOS,5.5,209.0,away
2019-12-04,MIL,DET,-9.0,222.5,away
2019-12-04,BKN,ATL,-3.0,227.5,away
2019-12-04,CHI,MEM,-6.5,223.0,home
2019-12-04,OKC,IND,1.0,208.5,home
2019-12-04,DAL,MIN,-5.5,228.0,home
2019-12-04,POR,SAC,-5.0,216.5,home
2019-12-04,UTA,LAL,-2.0,212.5,home
2019-12-04,MIN,DAL,5.5,228.0,away
2019-12-04,IND,OKC,-1.0,208.5,away
2019-12-04,LAL,UTA,2.0,212.5,away
2019-12-04,ORL,PHX,1.5,213.5,home
2019-12-04,ATL,BKN,3.0,227.5,home
2019-12-04,BOS,MIA,-5.5,209.0,home
2019-12-04,DET,MIL,9.0,222.5,home
2019-12-04,MEM,CHI,6.5,223.0,away
2019-12-04,SAC,POR,5.0,216.5,away
2019-12-04,CHA,GSW,-2.5,213.0,home
2019-12-05,WAS,PHI,7.5,233.0,home
2019-12-05,PHI,WAS,-7.5,233.0,away
2019-12-05,DEN,NYK,-8.5,204.0,away
2019-12-05,HOU,TOR,2.0,230.5,away
2019-12-05,PHX,NOP,4.0,235.0,away
2019-12-05,NOP,PHX,-4.0,235.0,home
2019-12-05,NYK,DEN,8.5,204.0,home
2019-12-05,TOR,HOU,-2.0,230.5,home
2019-12-06,SAC,SAS,4.0,214.5,away
2019-12-06,LAC,MIL,4.5,234.0,away
2019-12-06,MIN,OKC,3.5,217.5,away
2019-12-06,WAS,MIA,9.5,228.5,away
2019-12-06,LAL,POR,-4.5,225.0,away
2019-12-06,DEN,BOS,3.5,205.5,away
2019-12-06,IND,DET,-1.5,212.0,away
2019-12-06,ORL,CLE,-5.0,210.0,away
2019-12-06,BKN,CHA,-3.0,219.5,away
2019-12-06,GSW,CHI,4.5,215.0,away
2019-12-06,BOS,DEN,-3.5,205.5,home
2019-12-06,CHI,GSW,-4.5,215.0,home
2019-12-06,CHA,BKN,3.0,219.5,home
2019-12-06,CLE,ORL,5.0,210.0,home
2019-12-06,DET,IND,1.5,212.0,home
2019-12-06,POR,LAL,4.5,225.0,home
2019-12-06,MIA,WAS,-9.5,228.5,home
2019-12-06,OKC,MIN,-3.5,217.5,home
2019-12-06,MIL,LAC,-4.5,234.0,home
2019-12-06,SAS,SAC,-4.0,214.5,home
2019-12-07,NOP,DAL,9.0,232.0,away
2019-12-07,IND,NYK,-5.5,209.0,away
2019-12-07,CLE,PHI,10.5,215.0,away
2019-12-07,PHX,HOU,11.5,240.5,away
2019-12-07,MEM,UTA,11.5,218.0,away
2019-12-07,HOU,PHX,-11.5,240.5,home
2019-12-07,UTA,MEM,-11.5,218.0,home
2019-12-07,PHI,CLE,-10.5,215.0,home
2019-12-07,NYK,IND,5.5,209.0,home
2019-12-07,DAL,NOP,-9.0,232.0,home
2019-12-08,MIN,LAL,9.5,227.0,away
2019-12-08,OKC,POR,3.5,223.0,away
2019-12-08,SAC,DAL,8.5,215.0,away
2019-12-08,LAC,WAS,-9.0,235.0,away
2019-12-08,DEN,BKN,-4.5,212.0,away
2019-12-08,CHI,MIA,7.0,210.0,away
2019-12-08,ATL,CHA,2.0,222.5,away
2019-12-08,TOR,PHI,3.0,214.0,away
2019-12-08,DAL,SAC,-8.5,215.0,home
2019-12-08,PHI,TOR,-3.0,214.0,home
2019-12-08,CHA,ATL,-2.0,222.5,home
2019-12-08,BKN,DEN,4.5,212.0,home
2019-12-08,MIA,CHI,-7.0,210.0,home
2019-12-08,WAS,LAC,9.0,235.0,home
2019-12-08,POR,OKC,-3.5,223.0,home
2019-12-08,LAL,MIN,-9.5,227.0,home
2019-12-09,MIL,ORL,-13.0,217.5,home
2019-12-09,MIN,PHX,3.5,233.0,away
2019-12-09,MEM,GSW,3.0,220.0,away
2019-12-09,OKC,UTA,8.5,206.5,away
2019-12-09,DET,NOP,-0.0,227.5,away
2019-12-09,LAC,IND,-1.0,217.0,away
2019-12-09,SAC,HOU,12.0,225.0,away
2019-12-09,TOR,CHI,-6.0,214.0,away
2019-12-09,CLE,BOS,13.5,216.0,away
2019-12-09,ORL,MIL,13.0,217.5,away
2019-12-09,UTA,OKC,-8.5,206.5,home
2019-12-09,CHI,TOR,6.0,214.0,home
2019-12-09,IND,LAC,1.0,217.0,home
2019-12-09,BOS,CLE,-13.5,216.0,home
2019-12-09,HOU,SAC,-12.0,225.0,home
2019-12-09,NOP,DET,0.0,227.5,home
2019-12-09,GSW,MEM,-3.0,220.0,home
2019-12-09,PHX,MIN,-3.5,233.0,home
2019-12-10,WAS,CHA,-2.0,229.5,away
2019-12-10,ATL,MIA,8.0,218.5,away
2019-12-10,DEN,PHI,5.0,208.5,away
2019-12-10,NYK,POR,9.0,223.5,away
2019-12-10,POR,NYK,-9.0,223.5,home
2019-12-10,PHI,DEN,-5.0,208.5,home
2019-12-10,MIA,ATL,-8.0,218.5,home
2019-12-10,CHA,WAS,2.0,229.5,home
2019-12-11,NYK,GSW,5.0,211.0,away
2019-12-11,OKC,SAC,1.5,207.5,away
2019-12-11,NOP,MIL,9.5,233.0,away
2019-12-11,MEM,PHX,7.0,230.5,away
2019-12-11,UTA,MIN,-1.0,220.5,away
2019-12-11,ATL,CHI,6.5,221.0,away
2019-12-11,LAC,TOR,-2.5,222.0,away
2019-12-11,LAL,ORL,-8.5,210.5,away
2019-12-11,BOS,IND,1.5,211.0,away
